Constraint 1,Constraint 2,Constraint 3,Constraint 4,Constraint 5,Constraint 6,Constraint 7,Constraint 8,Constraint 9,Constraint 10,Constraint 11
2.60209e-017,3.15234e-014,6.90785e-011,1.38465e-007,8.1752e-006,2.26036e-009,2.3195e-014,-6.93889e-018,4.42944e-012,0,8.15074e-006
2.77556e-017,3.8301e-014,7.96574e-011,1.50585e-007,8.4556e-006,2.59478e-009,2.95181e-014,-6.93889e-018,5.04453e-012,0,8.42848e-006
3.46945e-017,4.64212e-014,9.17076e-011,1.63569e-007,8.74131e-006,2.97336e-009,3.74544e-014,-6.93889e-018,5.73313e-012,0,8.71129e-006
4.16334e-017,5.61409e-014,1.05415e-010,1.77464e-007,9.03235e-006,3.40127e-009,4.73701e-014,-6.93889e-018,6.50246e-012,0,8.99915e-006
5.0307e-017,6.77514e-014,1.20988e-010,1.92319e-007,9.32871e-006,3.88419e-009,5.97473e-014,-6.93889e-018,7.36023e-012,0,9.29206e-006
5.89806e-017,8.15979e-014,1.38658e-010,2.08184e-007,9.63042e-006,4.42838e-009,7.5143e-014,-6.93889e-018,8.31468e-012,0,9.59002e-006
7.11237e-017,9.80726e-014,1.58684e-010,2.25111e-007,9.93748e-006,5.04074e-009,9.42406e-014,-6.93889e-018,9.37459e-012,0,9.89301e-006
8.50015e-017,1.17651e-013,1.81354e-010,2.43155e-007,1.02499e-005,5.72886e-009,1.17876e-013,-5.20417e-018,1.05493e-011,0,1.0201e-005
1.00614e-016,1.40877e-013,2.06987e-010,2.62372e-007,1.05677e-005,6.50104e-009,1.47063e-013,-5.20417e-018,1.18485e-011,0,1.0514e-005
1.17961e-016,1.6839e-013,2.35941e-010,2.82819e-007,1.08909e-005,7.36643e-009,1.83008e-013,-5.20417e-018,1.32828e-011,0,1.0832e-005
1.38778e-016,2.00916e-013,2.68613e-010,3.04556e-007,1.12194e-005,8.33503e-009,2.27167e-013,-5.20417e-018,1.48629e-011,0,1.1155e-005
1.68268e-016,2.39314e-013,3.05444e-010,3.27644e-007,1.15534e-005,9.41779e-009,2.81317e-013,-5.20417e-018,1.66003e-011,1.73472e-018,1.1483e-005
2.02963e-016,2.8459e-013,3.46924e-010,3.52145e-007,1.18928e-005,1.06267e-008,3.47564e-013,-3.46945e-018,1.85067e-011,1.73472e-018,1.18159e-005
2.44596e-016,3.37889e-013,3.93597e-010,3.78126e-007,1.22376e-005,1.19749e-008,4.28428e-013,-3.46945e-018,2.05945e-011,1.73472e-018,1.21538e-005
3.00107e-016,4.00548e-013,4.46069e-010,4.05652e-007,1.25878e-005,1.34767e-008,5.26941e-013,-3.46945e-018,2.28764e-011,1.73472e-018,1.24965e-005
3.69496e-016,4.74121e-013,5.05009e-010,4.34793e-007,1.29435e-005,1.51478e-008,6.46715e-013,-1.73472e-018,2.53653e-011,3.46945e-018,1.28442e-005
4.52763e-016,5.60402e-013,5.71164e-010,4.65618e-007,1.33046e-005,1.70052e-008,7.92059e-013,0,2.80744e-011,5.20417e-018,1.31967e-005
5.51642e-016,6.61466e-013,6.45358e-010,4.98199e-007,1.36712e-005,1.90675e-008,9.68102e-013,0,3.10173e-011,5.20417e-018,1.35541e-005
6.78277e-016,7.79704e-013,7.28508e-010,5.32611e-007,1.40433e-005,2.13551e-008,1.18092e-012,1.73472e-018,3.42073e-011,3.46945e-018,1.39164e-005
8.29198e-016,9.17889e-013,8.21629e-010,5.68928e-007,1.44208e-005,2.38899e-008,1.43776e-012,3.46945e-018,3.76578e-011,1.73472e-018,1.42834e-005
1.01481e-015,1.07923e-012,9.25847e-010,6.07227e-007,1.48038e-005,2.66961e-008,1.74718e-012,5.20417e-018,4.13822e-011,3.46945e-018,1.46553e-005
1.23512e-015,1.2674e-012,1.04241e-009,6.47588e-007,1.51923e-005,2.97998e-008,2.11932e-012,6.93889e-018,4.53933e-011,3.46945e-018,1.50319e-005
1.50921e-015,1.48665e-012,1.17269e-009,6.9009e-007,1.55863e-005,3.32293e-008,2.56616e-012,1.04083e-017,4.97035e-011,3.46945e-018,1.54133e-005
1.83534e-015,1.74188e-012,1.31824e-009,7.34815e-007,1.59858e-005,3.70156e-008,3.10185e-012,1.21431e-017,5.43246e-011,3.46945e-018,1.57994e-005
