Constraint 1,Constraint 2,Constraint 3,Constraint 4,Constraint 5,Constraint 6,Constraint 7,Constraint 8,Constraint 9,Constraint 10,Constraint 11
0,1.73472e-017,7.10283e-014,2.10667e-009,1.64362e-006,2.55878e-012,-1.56125e-017,-6.93889e-018,5.98827e-015,0,1.6435e-006
0,1.73472e-017,9.27262e-014,2.49017e-009,1.76454e-006,3.33314e-012,-1.56125e-017,-6.93889e-018,7.77156e-015,0,1.76439e-006
0,2.25514e-017,1.20261e-013,2.93128e-009,1.89106e-006,4.31397e-012,-1.38778e-017,-6.93889e-018,1.00302e-014,0,1.89088e-006
0,2.25514e-017,1.55024e-013,3.43688e-009,2.02329e-006,5.54926e-012,-1.21431e-017,-6.93889e-018,1.2856e-014,0,2.02307e-006
0,2.25514e-017,1.98655e-013,4.01448e-009,2.16134e-006,7.0966e-012,-8.67362e-018,-6.93889e-018,1.63879e-014,0,2.16107e-006
0,2.25514e-017,2.53131e-013,4.67224e-009,2.30532e-006,9.02478e-012,-5.20417e-018,-6.93889e-018,2.07612e-014,0,2.305e-006
0,2.94903e-017,3.20806e-013,5.41901e-009,2.45534e-006,1.14156e-011,1.73472e-018,-6.93889e-018,2.61683e-014,0,2.45495e-006
0,3.64292e-017,4.04505e-013,6.26438e-009,2.6115e-006,1.43662e-011,1.73472e-018,-6.93889e-018,3.28227e-014,0,2.61103e-006
0,4.33681e-017,5.07544e-013,7.2187e-009,2.77391e-006,1.79909e-011,5.20417e-018,-6.93889e-018,4.09464e-014,0,2.77334e-006
0,6.07153e-017,6.3384e-013,8.29313e-009,2.94267e-006,2.24246e-011,5.20417e-018,-6.93889e-018,5.08569e-014,0,2.942e-006
0,7.80626e-017,7.88029e-013,9.49971e-009,3.11789e-006,2.78251e-011,5.20417e-018,-6.93889e-018,6.28664e-014,0,3.11709e-006
0,1.00614e-016,9.75504e-013,1.08514e-008,3.29967e-006,3.4377e-011,8.67362e-018,-6.93889e-018,7.73704e-014,0,3.29872e-006
0,1.33574e-016,1.20259e-012,1.23619e-008,3.48812e-006,4.22952e-011,1.38778e-017,-6.93889e-018,9.48113e-014,0,3.487e-006
0,1.71738e-016,1.47667e-012,1.40462e-008,3.68332e-006,5.18294e-011,2.25514e-017,-6.93889e-018,1.15723e-013,0,3.68201e-006
0,2.2031e-016,1.80631e-012,1.59202e-008,3.88539e-006,6.32686e-011,3.98986e-017,-6.93889e-018,1.4069e-013,0,3.88385e-006
0,2.8276e-016,2.20145e-012,1.80007e-008,4.09443e-006,7.69464e-011,6.245e-017,-6.93889e-018,1.70391e-013,0,4.09263e-006
0,3.67761e-016,2.67358e-012,2.03059e-008,4.31053e-006,9.3247e-011,7.63278e-017,-6.93889e-018,2.05608e-013,0,4.30844e-006
0,4.7011e-016,3.23596e-012,2.2855e-008,4.53379e-006,1.12612e-010,1.05818e-016,-6.93889e-018,2.47228e-013,0,4.53137e-006
0,6.03684e-016,3.90387e-012,2.56684e-008,4.76431e-006,1.35546e-010,1.52656e-016,-6.93889e-018,2.96253e-013,0,4.76152e-006
1.73472e-018,7.75421e-016,4.69484e-012,2.87678e-008,5.0022e-006,1.62628e-010,2.11636e-016,-6.93889e-018,3.53819e-013,0,4.99898e-006
1.73472e-018,9.95731e-016,5.62897e-012,3.21764e-008,5.24754e-006,1.94517e-010,2.84495e-016,-6.93889e-018,4.21232e-013,0,5.24384e-006
1.73472e-018,1.26288e-015,6.72929e-012,3.59183e-008,5.50043e-006,2.31961e-010,3.85109e-016,-6.93889e-018,4.99923e-013,0,5.49619e-006
3.46945e-018,1.60288e-015,8.02204e-012,4.00196e-008,5.76097e-006,2.75812e-010,5.23886e-016,-6.93889e-018,5.91525e-013,0,5.75612e-006
3.46945e-018,2.02269e-015,9.53717e-012,4.45074e-008,6.02926e-006,3.27033e-010,7.12971e-016,-6.93889e-018,6.9786e-013,0,6.02372e-006
5.20417e-018,2.54831e-015,1.13088e-011,4.94104e-008,6.30539e-006,3.86716e-010,9.59302e-016,-6.93889e-018,8.20972e-013,0,6.29908e-006
8.67362e-018,3.20577e-015,1.33755e-011,5.47591e-008,6.58945e-006,4.56089e-010,1.2837e-015,-6.93889e-018,9.63127e-013,0,6.58229e-006
1.04083e-017,4.01588e-015,1.57813e-011,6.05853e-008,6.88155e-006,5.36537e-010,1.71911e-015,-6.93889e-018,1.12685e-012,0,6.87343e-006
6.93889e-018,5.02376e-015,1.85759e-011,6.69227e-008,7.18177e-006,6.2962e-010,2.28463e-015,-6.93889e-018,1.31495e-012,0,7.17258e-006
6.93889e-018,6.25888e-015,2.18155e-011,7.38065e-008,7.49021e-006,7.37084e-010,3.01148e-015,-6.93889e-018,1.53055e-012,0,7.47984e-006
8.67362e-018,7.77156e-015,2.55637e-011,8.1274e-008,7.80697e-006,8.60888e-010,3.95517e-015,-6.93889e-018,1.77706e-012,0,7.79528e-006
1.21431e-017,9.62251e-015,2.98922e-011,8.93638e-008,8.13214e-006,1.00323e-009,5.17121e-015,-6.93889e-018,2.05826e-012,0,8.11899e-006
1.04083e-017,1.18881e-014,3.48816e-011,9.81169e-008,8.46581e-006,1.16654e-009,6.72552e-015,-6.93889e-018,2.37832e-012,0,8.45105e-006
1.56125e-017,1.46359e-014,4.06228e-011,1.07576e-007,8.80807e-006,1.35357e-009,8.72045e-015,-6.93889e-018,2.74177e-012,0,8.79154e-006
